2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}positiveInteger', <zeep.xsd.types.builtins.PositiveInteger object at 0x7f11456ccc88>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}anyType', <zeep.xsd.types.any.AnyType object at 0x7f11456cccc0>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_type('{http://www.w3.org/2001/XMLSchema}anySimpleType', <zeep.xsd.types.simple.AnySimpleType object at 0x7f11456cccf8>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - register_element('{http://www.w3.org/2001/XMLSchema}schema', <zeep.xsd.elements.builtins.Schema object at 0x7f11456ccd30>)
2020-03-10 05:56:49,765 | zeep.xsd.schema - DEBUG - Add document with tns http://www.w3.org/2001/XMLSchema to schema 139712164830176
2020-03-10 05:56:49,765 | zeep.wsdl.wsdl - DEBUG - Creating definition for /home/sunpaz/DTE/sii-dte-py/wsdl/maullin/GetTokenFromSeed/GetTokenFromSeed.wsdl
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getStateResponse
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getVersionPatchResponse
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getVersionPatchRequest
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getVersionMenorResponse
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getVersionMenorRequest
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getVersionMayorResponse
2020-03-10 05:56:49,766 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getTokenResponse
2020-03-10 05:56:49,767 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getStateRequest
